"breachdates","published_mo_yr","domain","hacker","records","sourcetype"
"2017-03-11T00:00:00.000Z","2017-10-01T00:00:00.000Z","tomsrivertownship.com",,,"news"
"2017-03-06T00:00:00.000Z","2017-03-01T00:00:00.000Z","thebeautyplace.com",,,"news"
"2017-05-08T00:00:00.000Z","2017-05-01T00:00:00.000Z","larimer.org",,,"news"
"2017-12-26T00:00:00.000Z","2017-12-01T00:00:00.000Z","bluecrossma.com",,,"official"
"2018-07-17T00:00:00.000Z","2018-07-01T00:00:00.000Z","luc.edu",,,"official"
"2018-05-08T00:00:00.000Z","2019-04-01T00:00:00.000Z","emanatehealth.org","",0,"official"
"2017-11-05T00:00:00.000Z","2018-03-01T00:00:00.000Z","lavu.com","",0,"official"
"2019-07-10T00:00:00.000Z","2019-02-01T00:00:00.000Z","stanwich.unknown","",0,"official"
"2017-06-30T00:00:00.000Z","2017-07-01T00:00:00.000Z","chizner.unknown","",0,"official"
"2017-05-03T00:00:00.000Z","2017-05-01T00:00:00.000Z","flyfrontier.com",,,"official"
"2017-01-11T00:00:00.000Z","2017-05-01T00:00:00.000Z","fnf.com","",0,"official"
"2018-05-15T00:00:00.000Z","2018-06-01T00:00:00.000Z","enchroma.com",,,"official"
"2016-06-06T00:00:00.000Z","2016-12-01T00:00:00.000Z","safehomeproducts.com",,,"official"
"2017-07-07T00:00:00.000Z","2017-07-01T00:00:00.000Z","netlink.com",,,"news"
"2017-03-03T00:00:00.000Z","2017-03-01T00:00:00.000Z","insys.com","",0,"official"
"2017-07-28T00:00:00.000Z","2017-08-01T00:00:00.000Z","bishco.com",,,"official"
"2017-02-02T00:00:00.000Z","2017-02-01T00:00:00.000Z","jenner.com",,,"official"
"2017-04-30T00:00:00.000Z","2018-05-01T00:00:00.000Z","atginfo.com",,,"official"
"2017-07-11T00:00:00.000Z","2017-07-01T00:00:00.000Z","lcz.unknown","",0,"official"
"2018-04-10T00:00:00.000Z","2018-06-01T00:00:00.000Z","angelica.com","",0,"official"
"2012-11-02T00:00:00.000Z","2018-07-01T00:00:00.000Z","netlog.com",,,"official"
"2018-05-24T00:00:00.000Z","2018-05-01T00:00:00.000Z","monroecounty.gov",,,"news"
"2017-12-27T00:00:00.000Z","2017-12-01T00:00:00.000Z","rock.k12.nc.us","",0,"news"
"2017-03-10T00:00:00.000Z","2017-03-01T00:00:00.000Z","wrbmag.com",,,"news"
"2018-02-12T00:00:00.000Z","2018-03-01T00:00:00.000Z","sdi.com",,,"news"
"2019-01-19T00:00:00.000Z","2019-03-01T00:00:00.000Z","carroll.edu","",0,"official"
"2017-03-09T00:00:00.000Z","2017-03-01T00:00:00.000Z","davidbartongym.com","",0,"news"
"2017-10-03T00:00:00.000Z","2017-11-01T00:00:00.000Z","baptisthealth.com",,,"news"
"2017-05-31T00:00:00.000Z","2017-05-01T00:00:00.000Z","kmart.com","",0,"news"
"2017-02-09T00:00:00.000Z","2017-02-01T00:00:00.000Z","colonyamericanfinance.com",,,"official"
"2017-09-07T00:00:00.000Z","2017-09-01T00:00:00.000Z","solesociety.com",,,"news"
"2017-09-01T00:00:00.000Z","2018-01-01T00:00:00.000Z","beazer.com",,,"news"
"2018-01-25T00:00:00.000Z","2018-04-01T00:00:00.000Z","instituteforsupplymanagement.org",,,"official"
"2017-02-17T00:00:00.000Z","2017-02-01T00:00:00.000Z","healthplanone.com",,,"official"
"2018-10-03T00:00:00.000Z","2018-11-01T00:00:00.000Z","rainforest-alliance.org",,,"official"
"2016-10-27T00:00:00.000Z","2017-08-01T00:00:00.000Z","juliska.com",,,"news"
"2017-03-02T00:00:00.000Z","2017-03-01T00:00:00.000Z","grotonschools.org",,,"news"
"2017-08-22T00:00:00.000Z","2018-02-01T00:00:00.000Z","castingsociety.com",,,"official"
"2017-03-01T00:00:00.000Z","2017-05-01T00:00:00.000Z","paratransit.net",,,"news"
"2017-06-06T00:00:00.000Z","2019-04-01T00:00:00.000Z","hawksshop.com",,,"news"
"2017-12-06T00:00:00.000Z","2018-03-01T00:00:00.000Z","applebees.com",,,"news"
"2017-03-16T00:00:00.000Z","2017-03-01T00:00:00.000Z","thectcenter.com",,,"official"
"2018-10-12T00:00:00.000Z","2018-11-01T00:00:00.000Z","julep.com",,,"official"
"2017-09-06T00:00:00.000Z","2017-09-01T00:00:00.000Z","drexel.edu",,,"news"
"2017-02-08T00:00:00.000Z","2017-02-01T00:00:00.000Z","citizensmemorial.com",,,"official"
"2018-02-08T00:00:00.000Z","2018-03-01T00:00:00.000Z","icf.com",,,"official"
"2017-07-31T00:00:00.000Z","2017-09-01T00:00:00.000Z","approve.me","",0,"official"
"2017-08-10T00:00:00.000Z","2017-08-01T00:00:00.000Z","privateadvisors.com",,,"official"
"2016-12-22T00:00:00.000Z","2017-01-01T00:00:00.000Z","maisongerard.com",,,"news"
"2017-07-27T00:00:00.000Z","2017-07-01T00:00:00.000Z","nwbhs.com",,,"official"
"2017-02-16T00:00:00.000Z","2017-03-01T00:00:00.000Z","perma-fix.com",,,"news"
"2018-10-03T00:00:00.000Z","2019-02-01T00:00:00.000Z","marquettemanagement.com",,,"official"
"2017-11-27T00:00:00.000Z","2017-12-01T00:00:00.000Z","fbfs.com",,,"official"
"2018-11-06T00:00:00.000Z","2019-04-01T00:00:00.000Z","independentagent.com",,,"news"
"2017-02-28T00:00:00.000Z","2017-04-01T00:00:00.000Z","datafiletechnologies.com",,,"official"
"2018-02-10T00:00:00.000Z","2018-03-01T00:00:00.000Z","flfinancial.com",,,"official"
"2018-06-08T00:00:00.000Z","2018-08-01T00:00:00.000Z","reeb.com",,,"official"
"2017-02-17T00:00:00.000Z","2017-02-01T00:00:00.000Z","lexmed.com",,,"news"
"2019-06-03T00:00:00.000Z","2019-04-01T00:00:00.000Z","netcentrics.com",,,"official"
"2016-12-06T00:00:00.000Z","2017-08-01T00:00:00.000Z","greenriver.edu",,,"official"
"2018-09-19T00:00:00.000Z","2018-12-01T00:00:00.000Z","asurint.com",,,"official"
"2018-04-25T00:00:00.000Z","2018-05-01T00:00:00.000Z","digipen.edu",,,"official"
"2018-12-23T00:00:00.000Z","2019-03-01T00:00:00.000Z","apple.com","",0,"official"
"2017-02-04T00:00:00.000Z","2017-03-01T00:00:00.000Z","lsaweb.com",,,"official"
"2014-08-28T00:00:00.000Z","2014-08-01T00:00:00.000Z","jpmorgan.com",,,"news"
"2016-08-01T00:00:00.000Z","2017-10-01T00:00:00.000Z","gskforyou.com",,,"official"
"2017-01-30T00:00:00.000Z","2017-02-01T00:00:00.000Z","hertzbach.com",,,"official"
"2017-01-14T00:00:00.000Z","2017-01-01T00:00:00.000Z","dracutps.org",,,"news"
"2017-12-01T00:00:00.000Z","2018-05-01T00:00:00.000Z","myrxvalet.com",,,"official"
"2018-03-31T00:00:00.000Z","2018-04-01T00:00:00.000Z","unicarriersamericas.com",,,"official"
"2018-05-21T00:00:00.000Z","2018-08-01T00:00:00.000Z","omniapartners.com",,,"official"
"2017-01-11T00:00:00.000Z","2017-02-01T00:00:00.000Z","aeroair.com",,,"official"
"2017-03-09T00:00:00.000Z","2017-04-01T00:00:00.000Z","stlucieco.gov",,,"news"
"2016-05-03T00:00:00.000Z","2017-01-01T00:00:00.000Z","jadebloom.com","",0,"news"
"2018-02-25T00:00:00.000Z","2018-03-01T00:00:00.000Z","manduka.com","",0,"official"
"2017-01-10T00:00:00.000Z","2017-01-01T00:00:00.000Z","trustcomm.com",,,"news"
"2017-05-13T00:00:00.000Z","2017-08-01T00:00:00.000Z","oakforestschool.com","",0,"news"
"2017-07-24T00:00:00.000Z","2017-09-01T00:00:00.000Z","premiermedicalassociates.com",,,"news"
"2018-02-13T00:00:00.000Z","2018-02-01T00:00:00.000Z","peoples.com",,,"official"
"2018-08-18T00:00:00.000Z","2018-11-01T00:00:00.000Z","hats.com",,,"official"
"2017-02-10T00:00:00.000Z","2017-02-01T00:00:00.000Z","biothera.com",,,"official"
"2017-02-27T00:00:00.000Z","2017-02-01T00:00:00.000Z","cloudpets.unknown","",0,"news"
"2017-03-15T00:00:00.000Z","2017-08-01T00:00:00.000Z","botwinick.com",,,"official"
"2017-07-02T00:00:00.000Z","2017-11-01T00:00:00.000Z","itcu.org",,,"official"
"2017-02-09T00:00:00.000Z","2017-02-01T00:00:00.000Z","huppbauer.com","",0,"news"
"2016-06-01T00:00:00.000Z","2017-05-01T00:00:00.000Z","crimsontrace.com",,,"official"
"2018-08-02T00:00:00.000Z","2018-10-01T00:00:00.000Z","brentonpoint.com",,,"official"
"2019-02-20T00:00:00.000Z","2019-04-01T00:00:00.000Z","surgery-plasticsurgeon.com",,,"official"
"2019-05-07T00:00:00.000Z","2019-05-01T00:00:00.000Z","simonpearce.com",,,"official"
"2017-02-01T00:00:00.000Z","2017-02-01T00:00:00.000Z","vecelliogroup.com",,,"official"
"2016-03-17T00:00:00.000Z","2017-02-01T00:00:00.000Z","arrhythmiainstitute.com",,,"news"
"2017-02-15T00:00:00.000Z","2017-02-01T00:00:00.000Z","vwu.edu",,,"leakreport"
"2018-02-14T00:00:00.000Z","2018-03-01T00:00:00.000Z","ssgacpa.com",,,"official"
"2018-11-22T00:00:00.000Z","2019-03-01T00:00:00.000Z","cerm.com",,,"official"
"2016-05-02T00:00:00.000Z","2017-08-01T00:00:00.000Z","catholic.com",,,"news"
"2017-08-30T00:00:00.000Z","2017-12-01T00:00:00.000Z","ihmvcu.org",,,"official"
"2017-04-12T00:00:00.000Z","2017-08-01T00:00:00.000Z","afsc.org",,,"official"
"2018-01-11T00:00:00.000Z","2018-03-01T00:00:00.000Z","shutterfly.com","",0,"official"
"2018-12-15T00:00:00.000Z","2019-01-01T00:00:00.000Z","lutheranlifecommunities.org",,,"official"
"2017-09-11T00:00:00.000Z","2017-11-01T00:00:00.000Z","amazinggrass.com",,,"official"
"2017-09-25T00:00:00.000Z","2018-01-01T00:00:00.000Z","djoglobal.com",,,"news"
"2019-06-12T00:00:00.000Z","2019-06-01T00:00:00.000Z","kepro.com",,,"official"
"2017-05-14T00:00:00.000Z","2017-06-01T00:00:00.000Z","pcaaz.com",,,"news"
"2017-04-02T00:00:00.000Z","2017-06-01T00:00:00.000Z","trojanbatterysales.com",,,"official"
"2018-02-26T00:00:00.000Z","2018-07-01T00:00:00.000Z","cushmanwakefield.com",,,"official"
"2017-04-26T00:00:00.000Z","2017-04-01T00:00:00.000Z","ampfutures.com",,,"news"
"2015-07-01T00:00:00.000Z","2017-01-01T00:00:00.000Z","photobarn.com",,,"news"
"2017-06-10T00:00:00.000Z","2017-08-01T00:00:00.000Z","wnet.org",,,"official"
"2019-04-26T00:00:00.000Z","2019-04-01T00:00:00.000Z","paradigmlife.net",,,"official"
"2018-07-20T00:00:00.000Z","2018-07-01T00:00:00.000Z","vermont.gov",,,"news"
"2017-01-25T00:00:00.000Z","2017-03-01T00:00:00.000Z","geokinetics.org","",0,"official"
"2018-03-08T00:00:00.000Z","2018-04-01T00:00:00.000Z","asahq.org",,,"official"
"2016-07-05T00:00:00.000Z","2017-07-01T00:00:00.000Z","cabletiesandmore.com",,,"news"
"2017-02-17T00:00:00.000Z","2017-03-01T00:00:00.000Z","neosho.edu",,,"official"
"2017-04-18T00:00:00.000Z","2017-06-01T00:00:00.000Z","osg.com",,,"official"
"2017-10-28T00:00:00.000Z","2017-12-01T00:00:00.000Z","compassioncarenevada.com",,,"news"
"2018-01-11T00:00:00.000Z","2018-06-01T00:00:00.000Z","qplans.com",,,"official"
"2018-05-03T00:00:00.000Z","2018-06-01T00:00:00.000Z","highgate.com",,,"official"
"2018-01-16T00:00:00.000Z","2018-05-01T00:00:00.000Z","utoledo.edu",,,"official"
"2016-03-01T00:00:00.000Z","2017-08-01T00:00:00.000Z","combex.com","",0,"news"
"2017-01-06T00:00:00.000Z","2017-01-01T00:00:00.000Z","siriusxm.com",,,"official"
"2017-12-29T00:00:00.000Z","2017-12-01T00:00:00.000Z","rinaldi.unknown","",0,"official"
"2017-12-20T00:00:00.000Z","2018-06-01T00:00:00.000Z","weichert.com",,,"official"
"2017-05-09T00:00:00.000Z","2017-05-01T00:00:00.000Z","zillowgroup.com",,,"official"
"2017-01-23T00:00:00.000Z","2017-02-01T00:00:00.000Z","nowcc.org",,,"official"
"2018-02-07T00:00:00.000Z","2018-03-01T00:00:00.000Z","fml-cpa.com",,,"official"
"2018-03-05T00:00:00.000Z","2018-03-01T00:00:00.000Z","catawbacountync.gov","",0,"news"
"2019-01-28T00:00:00.000Z","2019-02-01T00:00:00.000Z","concordma.gov",,,"official"
"2017-03-29T00:00:00.000Z","2017-03-01T00:00:00.000Z","crossstpartners.com",,,"official"
"2019-03-04T00:00:00.000Z","2019-04-01T00:00:00.000Z","jfmhomes.org",,,"official"
"2019-01-15T00:00:00.000Z","2019-02-01T00:00:00.000Z","combe.com",,,"official"
"2018-09-10T00:00:00.000Z","2018-09-01T00:00:00.000Z","redico.com",,,"official"
"2017-02-24T00:00:00.000Z","2017-03-01T00:00:00.000Z","proscan.com",,,"official"
"2017-11-20T00:00:00.000Z","2017-11-01T00:00:00.000Z","minnesotaworkwear.com","",0,"news"
"2017-02-15T00:00:00.000Z","2017-02-01T00:00:00.000Z","psfcu.com",,,"news"
"2018-11-23T00:00:00.000Z","2019-03-01T00:00:00.000Z","americanstatebank.com","",0,"official"
"2017-06-03T00:00:00.000Z","2017-08-01T00:00:00.000Z","kaizo-health.com",,,"news"
"2017-01-24T00:00:00.000Z","2017-01-01T00:00:00.000Z","ugi.com",,,"news"
"2017-07-14T00:00:00.000Z","2018-03-01T00:00:00.000Z","ithaca.edu",,,"official"
"2018-05-31T00:00:00.000Z","2018-05-01T00:00:00.000Z","mdanderson.org",,,"official"
"2018-01-22T00:00:00.000Z","2018-01-01T00:00:00.000Z","dos.myflorida.com","",0,"news"
"2016-10-02T00:00:00.000Z","2017-07-01T00:00:00.000Z","bestbuy.com",,,"official"
"2019-04-05T00:00:00.000Z","2019-04-01T00:00:00.000Z","votervoice.net",,,"news"
"2017-08-21T00:00:00.000Z","2017-08-01T00:00:00.000Z","feinstein.unknown","",0,"official"
"2016-12-09T00:00:00.000Z","2017-01-01T00:00:00.000Z","royalalliance.com",,,"official"
"2017-01-24T00:00:00.000Z","2017-02-01T00:00:00.000Z","deere.com",,,"official"
"2018-10-03T00:00:00.000Z","2018-10-01T00:00:00.000Z","dansullivanforalaska.com",,,"official"
"2019-01-22T00:00:00.000Z","2019-03-01T00:00:00.000Z","eisai.com",,,"official"
"2016-12-30T00:00:00.000Z","2017-02-01T00:00:00.000Z","edwards.unknown","",0,"official"
"2017-07-06T00:00:00.000Z","2017-08-01T00:00:00.000Z","stoycpa.com",,,"official"
"2018-01-25T00:00:00.000Z","2018-01-01T00:00:00.000Z","kansas.gov",,,"news"
"2017-03-14T00:00:00.000Z","2017-03-01T00:00:00.000Z","immersioninc.com",,,"news"
"2017-11-27T00:00:00.000Z","2017-11-01T00:00:00.000Z","uab.edu",,,"official"
"2018-03-02T00:00:00.000Z","2018-03-01T00:00:00.000Z","dovercorporation.com",,,"official"
"2017-06-17T00:00:00.000Z","2017-09-01T00:00:00.000Z","mohcde.com",,,"news"
"2017-01-19T00:00:00.000Z","2017-02-01T00:00:00.000Z","petromarineservices.com",,,"official"
"2018-01-26T00:00:00.000Z","2018-01-01T00:00:00.000Z","duq.edu",,,"official"
"2017-02-21T00:00:00.000Z","2017-03-01T00:00:00.000Z","elwoodstaffing.com",,,"official"
"2018-04-25T00:00:00.000Z","2018-04-01T00:00:00.000Z","texas.gov",,,"news"
"2017-03-02T00:00:00.000Z","2017-04-01T00:00:00.000Z","holtcpa.com",,,"official"
"2017-07-20T00:00:00.000Z","2017-08-01T00:00:00.000Z","wellcare.com",,,"news"
"2017-06-05T00:00:00.000Z","2017-08-01T00:00:00.000Z","saferack.com",,,"official"
"2019-03-27T00:00:00.000Z","2019-04-01T00:00:00.000Z","seaspine.com",,,"official"
"2018-08-15T00:00:00.000Z","2019-03-01T00:00:00.000Z","johnhancock.com","",0,"official"
"2017-07-09T00:00:00.000Z","2017-07-01T00:00:00.000Z","ledetchiropractic.com","",0,"official"
"2017-08-01T00:00:00.000Z","2018-04-01T00:00:00.000Z","longislandtax.net",,,"official"
"2017-06-01T00:00:00.000Z","2017-06-01T00:00:00.000Z","hillphoenix.com",,,"official"
"2019-07-12T00:00:00.000Z","2019-03-01T00:00:00.000Z","oberlin.edu",,,"news"
"2017-08-24T00:00:00.000Z","2017-09-01T00:00:00.000Z","munoz.unknown","",0,"official"
"2017-02-14T00:00:00.000Z","2017-03-01T00:00:00.000Z","carla-cross.com",,,"official"
"2018-07-09T00:00:00.000Z","2018-07-01T00:00:00.000Z","myetherwallet.com","",0,"news"
"2017-10-25T00:00:00.000Z","2017-10-01T00:00:00.000Z","madisonstreetsurgerycenter.com",,,"official"
"2019-02-19T00:00:00.000Z","2019-03-01T00:00:00.000Z","paramountinsurancemd.com",,,"official"
"2017-11-22T00:00:00.000Z","2018-03-01T00:00:00.000Z","handlcpas.com",,,"official"
"2018-04-13T00:00:00.000Z","2018-04-01T00:00:00.000Z","morshedeye.com","",0,"official"
"2019-03-13T00:00:00.000Z","2019-05-01T00:00:00.000Z","autopets.com","",0,"official"
"2016-07-04T00:00:00.000Z","2017-01-01T00:00:00.000Z","holabirdsports.com",,,"news"
"2018-10-15T00:00:00.000Z","2018-11-01T00:00:00.000Z","marimekko.com","",0,"official"
"2016-11-15T00:00:00.000Z","2017-01-01T00:00:00.000Z","stax.com",,,"official"
"2018-08-14T00:00:00.000Z","2018-09-01T00:00:00.000Z","empty.rentals","",0,"official"
"2017-01-30T00:00:00.000Z","2017-04-01T00:00:00.000Z","pacificquest.org",,,"official"
"2017-08-30T00:00:00.000Z","2017-10-01T00:00:00.000Z","christiinsurance.com","",0,"news"
"2018-05-25T00:00:00.000Z","2018-08-01T00:00:00.000Z","cainwatters.com",,,"official"
"2017-10-31T00:00:00.000Z","2018-04-01T00:00:00.000Z","golter.unknown","",0,"official"
"2017-07-27T00:00:00.000Z","2017-08-01T00:00:00.000Z","state.co.us",,,"news"
"2018-02-02T00:00:00.000Z","2018-04-01T00:00:00.000Z","signaturecorp.com",,,"official"
"2017-07-25T00:00:00.000Z","2017-09-01T00:00:00.000Z","allergan.com","",0,"news"
"2017-06-02T00:00:00.000Z","2018-01-01T00:00:00.000Z","pearlie.unknown","",0,"news"
"2018-02-16T00:00:00.000Z","2018-03-01T00:00:00.000Z","abc-companies.com",,,"official"
"2017-01-17T00:00:00.000Z","2017-02-01T00:00:00.000Z","middlesexco.com",,,"news"
"2016-12-22T00:00:00.000Z","2017-02-01T00:00:00.000Z","strafaci.unknown","",0,"official"
"2017-04-24T00:00:00.000Z","2017-06-01T00:00:00.000Z","familytreehealthcare.com",,,"official"
"2016-01-05T00:00:00.000Z","2017-02-01T00:00:00.000Z","arabellaadvisors.com",,,"official"
"2019-03-08T00:00:00.000Z","2019-03-01T00:00:00.000Z","1031corp.com",,,"official"
"2016-12-03T00:00:00.000Z","2017-10-01T00:00:00.000Z","dtlr.com",,,"news"
"2017-02-13T00:00:00.000Z","2017-03-01T00:00:00.000Z","suejarviscpa.com",,,"news"
"2017-12-15T00:00:00.000Z","2018-01-01T00:00:00.000Z","arthurventures.com",,,"official"
"2017-02-08T00:00:00.000Z","2017-02-01T00:00:00.000Z","bankofamerica.com",,,"news"
"2017-09-24T00:00:00.000Z","2017-12-01T00:00:00.000Z","hackensacksleep.com",,,"news"
"2017-12-27T00:00:00.000Z","2018-02-01T00:00:00.000Z","unalaska.ak.us",,,"news"
"2017-05-02T00:00:00.000Z","2018-03-01T00:00:00.000Z","sc.gov",,,"news"
"2017-04-20T00:00:00.000Z","2017-08-01T00:00:00.000Z","standex.com",,,"official"
"2017-05-26T00:00:00.000Z","2017-06-01T00:00:00.000Z","kashpc.com",,,"official"
"2019-01-25T00:00:00.000Z","2019-01-01T00:00:00.000Z","nova.edu",,,"official"
"2017-02-07T00:00:00.000Z","2017-02-01T00:00:00.000Z","dewafelbakkers.net",,,"news"
"2018-01-18T00:00:00.000Z","2018-01-01T00:00:00.000Z","htbna.bank",,,"news"
"2017-03-02T00:00:00.000Z","2018-01-01T00:00:00.000Z","ne-arc.org",,,"official"
"2017-11-17T00:00:00.000Z","2018-01-01T00:00:00.000Z","marshallsterling.com",,,"news"
"2017-03-02T00:00:00.000Z","2017-08-01T00:00:00.000Z","intrepidaviation.com",,,"news"
"2018-11-06T00:00:00.000Z","2018-12-01T00:00:00.000Z","sunquestinfo.com",,,"official"
"2016-08-29T00:00:00.000Z","2017-05-01T00:00:00.000Z","zincautofinance.com","",0,"official"
"2016-11-10T00:00:00.000Z","2017-01-01T00:00:00.000Z","elbaum.unknown","",0,"official"
"2018-08-02T00:00:00.000Z","2018-12-01T00:00:00.000Z","ogden.cps.edu","",0,"news"
"2017-01-23T00:00:00.000Z","2017-02-01T00:00:00.000Z","skyclimber.com",,,"official"
"2015-05-02T00:00:00.000Z","2017-06-01T00:00:00.000Z","uihc.org",,,"news"
"2019-05-21T00:00:00.000Z","2019-05-01T00:00:00.000Z","todaysvision.com",,,"news"
"2018-08-28T00:00:00.000Z","2018-11-01T00:00:00.000Z","impactassets.org",,,"official"
"2016-10-10T00:00:00.000Z","2017-01-01T00:00:00.000Z","safariltd.com",,,"official"
"2017-11-01T00:00:00.000Z","2018-02-01T00:00:00.000Z","hornellp.com",,,"news"
"2016-11-29T00:00:00.000Z","2017-01-01T00:00:00.000Z","center4mh.org",,,"official"
"2016-12-28T00:00:00.000Z","2017-03-01T00:00:00.000Z","krystleproperties.com",,,"news"
"2017-02-14T00:00:00.000Z","2017-03-01T00:00:00.000Z","refund-advantage.com",,,"official"
"2014-12-02T00:00:00.000Z","2018-09-01T00:00:00.000Z","nychealthandhospitals.org",,,"news"
"2016-02-29T00:00:00.000Z","2017-03-01T00:00:00.000Z","offitkurman.com",,,"official"
"2017-11-10T00:00:00.000Z","2017-12-01T00:00:00.000Z","paypal.com",,,"news"
"2017-02-23T00:00:00.000Z","2017-02-01T00:00:00.000Z","dicentral.com",,,"official"
"2018-01-16T00:00:00.000Z","2018-02-01T00:00:00.000Z","aldi.us",,,"news"
"2017-12-27T00:00:00.000Z","2017-12-01T00:00:00.000Z","letters.foundation","",0,"news"
"2018-08-27T00:00:00.000Z","2018-10-01T00:00:00.000Z","ameriprise.com",,,"official"
"2017-10-27T00:00:00.000Z","2018-03-01T00:00:00.000Z","interstateplastics.com",,,"official"
"2017-01-24T00:00:00.000Z","2017-01-01T00:00:00.000Z","odessar7.net",,,"news"
"2018-10-08T00:00:00.000Z","2018-10-01T00:00:00.000Z","navionics.com","",0,"news"
"2017-02-22T00:00:00.000Z","2017-03-01T00:00:00.000Z","uropathdiagnostics.com",,,"official"
"2017-06-26T00:00:00.000Z","2017-08-01T00:00:00.000Z","legacyconsultinggroup.com",,,"news"
"2017-04-08T00:00:00.000Z","2017-04-01T00:00:00.000Z","mythirtyone.com",,,"news"
"2017-06-01T00:00:00.000Z","2017-06-01T00:00:00.000Z","xtantmedical.com",,,"official"
"2018-07-31T00:00:00.000Z","2018-08-01T00:00:00.000Z","williams-sonoma.com","",0,"official"
"2018-02-17T00:00:00.000Z","2018-02-01T00:00:00.000Z","applebank.com",,,"news"
"2016-12-12T00:00:00.000Z","2017-02-01T00:00:00.000Z","visionsource-zanesville.com",,,"news"
"2017-01-28T00:00:00.000Z","2017-05-01T00:00:00.000Z","maddaloni.unknown","",0,"official"
"2017-01-31T00:00:00.000Z","2017-02-01T00:00:00.000Z","sharedimaging.com",,,"news"
"2018-12-01T00:00:00.000Z","2019-04-01T00:00:00.000Z","resideo.com",,,"official"
"2013-11-30T00:00:00.000Z","2017-07-01T00:00:00.000Z","savaseniorcare.com",,,"news"
"2019-03-11T00:00:00.000Z","2019-05-01T00:00:00.000Z","ondeck.com",,,"official"
"2017-02-08T00:00:00.000Z","2017-03-01T00:00:00.000Z","vtindustries.com",,,"official"
"2017-04-27T00:00:00.000Z","2017-07-01T00:00:00.000Z","sweetgreen.com",,,"news"
"2018-11-09T00:00:00.000Z","2018-12-01T00:00:00.000Z","insurance.ca.gov","",0,"news"
"2018-03-15T00:00:00.000Z","2018-03-01T00:00:00.000Z","nsd131.org",,,"official"
"2018-01-12T00:00:00.000Z","2018-01-01T00:00:00.000Z","mrcooper.com",,,"news"
"2019-04-02T00:00:00.000Z","2019-04-01T00:00:00.000Z","autotruck.com",,,"official"
"2016-08-02T00:00:00.000Z","2017-05-01T00:00:00.000Z","cz-usa.com",,,"news"
"2018-02-15T00:00:00.000Z","2018-03-01T00:00:00.000Z","rlmcpa.com",,,"official"
"2017-04-19T00:00:00.000Z","2017-06-01T00:00:00.000Z","johnlewiscpa.com",,,"official"
"2017-12-05T00:00:00.000Z","2017-12-01T00:00:00.000Z","eclecticchiropractic.com",,,"official"
"2017-10-25T00:00:00.000Z","2017-12-01T00:00:00.000Z","uabmedicine.org","",0,"news"
"2017-01-31T00:00:00.000Z","2017-02-01T00:00:00.000Z","maxor.com",,,"official"
"2017-04-20T00:00:00.000Z","2017-06-01T00:00:00.000Z","parkhurstdining.com",,,"official"
"2018-01-20T00:00:00.000Z","2018-02-01T00:00:00.000Z","roxsan.unknown","",0,"news"
"2016-04-01T00:00:00.000Z","2017-04-01T00:00:00.000Z","saint-gobain.com","",0,"official"
"2017-02-16T00:00:00.000Z","2017-03-01T00:00:00.000Z","jnphillips.com",,,"official"
"2018-05-31T00:00:00.000Z","2018-12-01T00:00:00.000Z","nfmlending.com",,,"official"
"2014-01-01T00:00:00.000Z","2017-09-01T00:00:00.000Z","glockstore.com",,,"news"
"2018-05-25T00:00:00.000Z","2018-06-01T00:00:00.000Z","utpb.edu",,,"news"
"2017-10-10T00:00:00.000Z","2017-10-01T00:00:00.000Z","way.com",,,"news"
"2017-11-02T00:00:00.000Z","2018-03-01T00:00:00.000Z","draperandkramer.com",,,"official"
"2018-01-13T00:00:00.000Z","2018-03-01T00:00:00.000Z","dilorenzocpa.com",,,"official"
"2017-10-28T00:00:00.000Z","2018-03-01T00:00:00.000Z","atwoodandmoore.law",,,"official"
"2018-01-22T00:00:00.000Z","2018-01-01T00:00:00.000Z","rghproducts.com",,,"official"
"2017-04-27T00:00:00.000Z","2017-05-01T00:00:00.000Z","bechtel.com",,,"official"
"2016-05-08T00:00:00.000Z","2017-05-01T00:00:00.000Z","24x7mag.com",,,"news"
"2016-06-16T00:00:00.000Z","2017-08-01T00:00:00.000Z","dchweb.org","",0,"official"
"2017-05-31T00:00:00.000Z","2017-07-01T00:00:00.000Z","qbe.com",,,"official"
"2016-04-23T00:00:00.000Z","2016-12-01T00:00:00.000Z","pharmacist.com",,,"official"
"2016-11-10T00:00:00.000Z","2017-02-01T00:00:00.000Z","bfresh.com",,,"official"
